F1,TP,Total pred,Total spindle
0.0,0.0,0.0,4654.0
0.0,0.0,0.0,4644.0
0.03679318357862122,95.0,530.0,4634.0
0.053797468354430375,153.0,1034.0,4654.0
0.1055866931838727,584.0,6416.0,4646.0
0.0074875207986688855,18.0,150.0,4658.0
0.1230726872246696,894.0,9884.0,4644.0
0.0,0.0,0.0,4642.0
0.0033719704952581667,8.0,101.0,4644.0
0.10463329829384654,1294.0,20080.0,4654.0
